# DC;Descritivo DC;# UN;Descritivo UN;# CAT;Descritivo CAT;# SCAT;Descritivo SCAT;# UB;Descritivo UB
10;Alimentar;17;Vinho e Espirituosas;1702;Vinhos Correntes;04;V.Outros Formatos;06;Tetra Tinto
10;Alimentar;17;Vinho e Espirituosas;1702;Vinhos Correntes;04;V.Outros Formatos;07;Garrafao
10;Alimentar;17;Vinho e Espirituosas;1702;Vinhos Correntes;04;V.Outros Formatos;08;Outros V.Out.Format.
10;Alimentar;17;Vinho e Espirituosas;1702;Vinhos Correntes;05;Sangria;01;Branca
10;Alimentar;17;Vinho e Espirituosas;1702;Vinhos Correntes;05;Sangria;02;Tinta
10;Alimentar;17;Vinho e Espirituosas;1702;Vinhos Correntes;05;Sangria;03;Outros Sangria
10;Alimentar;17;Vinho e Espirituosas;1702;Vinhos Correntes;95;Swf-Vinhos Correntes;95;Swf-Vinhos Correntes
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;01;Aperitivos;01;Aperitivos Brancos
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;01;Aperitivos;02;Aperitivos Rosé
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;01;Aperitivos;03;Aperitivos Tintos
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;01;Aperitivos;04;Outr. Aperitivos
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;02;Licores;01;Licores Exóticos
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;02;Licores;02;Licores Fruta/Trad.
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;02;Licores;03;Outros Licores
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;03;Whiskies;01;Whisky Eua/Canada
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;03;Whiskies;02;Whisky Irish
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;03;Whiskies;03;Whisky Malte Scotch
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;03;Whiskies;04;Whisky Novo Scotch
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;03;Whiskies;05;Whisky Velho Scotch
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;03;Whiskies;06;Conjuntos Whiskies
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;03;Whiskies;07;Outros Whiskies
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;04;White Spirits;01;Cachaça
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;04;White Spirits;02;Gin
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;04;White Spirits;03;Rtd
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;04;White Spirits;04;Rum
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;04;White Spirits;05;Tequilla
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;04;White Spirits;06;Vodka
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;04;White Spirits;07;Outros White Spirits
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;05;Aguardentes;01;Aguard.Nova
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;05;Aguardentes;02;Aguard.Velha Estrang
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;05;Aguardentes;03;Aguard.Velha Nac.
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;05;Aguardentes;04;Brandy
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;05;Aguardentes;05;Outros Aguardentes
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;06;Champanhes;01;Champanhe Bruto
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;06;Champanhes;02;Champanhe Seco
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;06;Champanhes;03;Champanhe Meio-Seco
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;06;Champanhes;04;Champanhe Doce
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;06;Champanhes;05;Champanhe Tinto/Rose
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;06;Champanhes;06;Conjuntos Champanhes
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;06;Champanhes;07;Outros Champanhes
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;07;Espumantes;01;Espumante Bruto
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;07;Espumantes;02;Espumante Seco
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;07;Espumantes;03;Espumante Meio-Seco
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;07;Espumantes;04;Espumante Doce
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;07;Espumantes;05;Espumante Rose
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;07;Espumantes;06;Espumante Tinto
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;07;Espumantes;07;Espumante Moscato
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;07;Espumantes;08;Espumante Asti
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;07;Espumantes;09;Outros Espumantes
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;07;Espumantes;10;Conjuntos Espumantes
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;08;V.Madeira;01;Madeira
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;08;V.Madeira;02;Outros V. Madeira
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;09;V.Moscatel;01;Moscatel Douro
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;09;V.Moscatel;02;Moscatel Setúbal
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;09;V.Moscatel;03;Outros V. Moscatel
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;10;V.Porto;01;Branco V. Porto
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;10;V.Porto;02;Data/Colheita
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;10;V.Porto;03;Ruby
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;10;V.Porto;04;Tawny
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;10;V.Porto;05;Vintage/Lbv
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;10;V.Porto;06;Outros V. Porto
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;10;V.Porto;07;Conjuntos V. Porto
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;11;Outros V.Generosos;01;Outros V. Generosos
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;12;Coz. Mundo Espirit.;01;Cm Outras Espir/Fort
10;Alimentar;17;Vinho e Espirituosas;1703;Espirit/Espum/Fortif;95;Swf-Esp./Espum/Fort.;95;Swf-Esp./Espum/Fort.
10;Alimentar;01;Mercearia Salgada;0100;Movimentos à UN 01;00;Movimentos à Secção;00;Movimentos À Secção
10;Alimentar;01;Mercearia Salgada;0100;Movimentos à UN 01;99;Outros Movimentos;99;Outros Movimentos
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;01;Batata Frita;01;Sal Lisa
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;01;Batata Frita;02;Sal Ondulada
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;01;Batata Frita;03;Sabores Lisa
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;01;Batata Frita;04;Sabores Ondulada
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;01;Batata Frita;05;Artesanais Palha
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;01;Batata Frita;06;Artesanais Lisa
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;01;Batata Frita;07;Artesanais Onduladas
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;01;Batata Frita;08;Bf Take-Away
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;01;Batata Frita;09;Light/Saudaveis
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;01;Batata Frita;10;Gourmet
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;01;Batata Frita;11;Bat. Fri. Outras
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;02;Snacks Salgados;01;Snacks Batata
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;02;Snacks Salgados;02;Snacks Extrudidos
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;02;Snacks Salgados;03;Pipocas
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;02;Snacks Salgados;04;Snacks Bolacha
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;02;Snacks Salgados;05;Lixo
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;02;Snacks Salgados;06;Frutos Secos
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;02;Snacks Salgados;07;Snack Desidratados
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;02;Snacks Salgados;08;Snacks Milho
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;02;Snacks Salgados;09;Outros Snacks
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;02;Snacks Salgados;10;Aperitivos Saudáveis
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;03;Coz. Mundo Aperitivo;01;Cm Batata Frita
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;03;Coz. Mundo Aperitivo;02;Cm Snacks Salgados
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;03;Coz. Mundo Aperitivo;03;Cm Outros Aperitivo
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;04;Aperitivos Impulso;01;Bat. Fritas Impulso
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;04;Aperitivos Impulso;02;Snacks Impulso
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;04;Aperitivos Impulso;03;Outros Aper. Impulso
10;Alimentar;01;Mercearia Salgada;0101;Aperitivos;95;Swf-Aperitivos;95;Swf-Aperitivos
10;Alimentar;01;Mercearia Salgada;0102;Temperos;01;Molhos Mesa;01;Mostarda
10;Alimentar;01;Mercearia Salgada;0102;Temperos;01;Molhos Mesa;02;Maionese
10;Alimentar;01;Mercearia Salgada;0102;Temperos;01;Molhos Mesa;03;Ketchup
10;Alimentar;01;Mercearia Salgada;0102;Temperos;01;Molhos Mesa;04;Molhos Misturas
10;Alimentar;01;Mercearia Salgada;0102;Temperos;01;Molhos Mesa;05;Molhos Saladas
10;Alimentar;01;Mercearia Salgada;0102;Temperos;01;Molhos Mesa;06;Outros Molhos Mesa
10;Alimentar;01;Mercearia Salgada;0102;Temperos;02;Molhos Culinária;01;Molhos Picantes
10;Alimentar;01;Mercearia Salgada;0102;Temperos;02;Molhos Culinária;02;Molhos Base
10;Alimentar;01;Mercearia Salgada;0102;Temperos;02;Molhos Culinária;03;Molhos Temperos
10;Alimentar;01;Mercearia Salgada;0102;Temperos;02;Molhos Culinária;04;Molhos Semi-Preparad
10;Alimentar;01;Mercearia Salgada;0102;Temperos;02;Molhos Culinária;05;Molhos Étnicos
10;Alimentar;01;Mercearia Salgada;0102;Temperos;02;Molhos Culinária;06;Outros Molhos Culiná
10;Alimentar;01;Mercearia Salgada;0102;Temperos;03;Caldos;01;Caldos Carne
10;Alimentar;01;Mercearia Salgada;0102;Temperos;03;Caldos;02;Galinha
10;Alimentar;01;Mercearia Salgada;0102;Temperos;03;Caldos;03;Outros Sabores Caldo
10;Alimentar;01;Mercearia Salgada;0102;Temperos;03;Caldos;04;Caldo Tempero
10;Alimentar;01;Mercearia Salgada;0102;Temperos;03;Caldos;05;Outros Caldos
10;Alimentar;01;Mercearia Salgada;0102;Temperos;04;Especiarias Seca;01;Ervas Aromáticas
10;Alimentar;01;Mercearia Salgada;0102;Temperos;04;Especiarias Seca;02;Misturas
10;Alimentar;01;Mercearia Salgada;0102;Temperos;04;Especiarias Seca;03;Pimenta
10;Alimentar;01;Mercearia Salgada;0102;Temperos;04;Especiarias Seca;04;Especiarias
10;Alimentar;01;Mercearia Salgada;0102;Temperos;04;Especiarias Seca;05;Outra Especiar Seca
10;Alimentar;01;Mercearia Salgada;0102;Temperos;05;Produtos em Tomate;01;Polpa Tomate
10;Alimentar;01;Mercearia Salgada;0102;Temperos;05;Produtos em Tomate;02;P. Sabores E Refogad
10;Alimentar;01;Mercearia Salgada;0102;Temperos;05;Produtos em Tomate;03;Tomate Pelado
10;Alimentar;01;Mercearia Salgada;0102;Temperos;05;Produtos em Tomate;04;Tomate Pedaços
10;Alimentar;01;Mercearia Salgada;0102;Temperos;05;Produtos em Tomate;05;Outros Tomate
10;Alimentar;01;Mercearia Salgada;0102;Temperos;06;Vinagre;01;Vinho Branco
10;Alimentar;01;Mercearia Salgada;0102;Temperos;06;Vinagre;02;Vinho Tinto
10;Alimentar;01;Mercearia Salgada;0102;Temperos;06;Vinagre;03;Balsamico
10;Alimentar;01;Mercearia Salgada;0102;Temperos;06;Vinagre;04;Fruta/Sidra
10;Alimentar;01;Mercearia Salgada;0102;Temperos;06;Vinagre;05;Sabores/Ervas
10;Alimentar;01;Mercearia Salgada;0102;Temperos;06;Vinagre;06;Outros Vinagres
10;Alimentar;01;Mercearia Salgada;0102;Temperos;07;Sal;01;Sal Cozinha
10;Alimentar;01;Mercearia Salgada;0102;Temperos;07;Sal;02;Sal Mesa
10;Alimentar;01;Mercearia Salgada;0102;Temperos;07;Sal;03;Iodado
10;Alimentar;01;Mercearia Salgada;0102;Temperos;07;Sal;04;Sal Misturas
10;Alimentar;01;Mercearia Salgada;0102;Temperos;07;Sal;05;Flor De Sal
10;Alimentar;01;Mercearia Salgada;0102;Temperos;07;Sal;06;Outros Sal
10;Alimentar;01;Mercearia Salgada;0102;Temperos;08;Coz. Mundo Temperos;01;Cm Molhos Mesa
10;Alimentar;01;Mercearia Salgada;0102;Temperos;08;Coz. Mundo Temperos;02;Cm Molhos Culinaria
10;Alimentar;01;Mercearia Salgada;0102;Temperos;08;Coz. Mundo Temperos;03;Cm Especiarias Seca
10;Alimentar;01;Mercearia Salgada;0102;Temperos;08;Coz. Mundo Temperos;04;Cm Vinagre
10;Alimentar;01;Mercearia Salgada;0102;Temperos;08;Coz. Mundo Temperos;05;Cm Outros Temperos 
10;Alimentar;01;Mercearia Salgada;0102;Temperos;09;Temperos Saudáveis;01;Molhos Mesa Saudáv.
10;Alimentar;01;Mercearia Salgada;0102;Temperos;09;Temperos Saudáveis;02;Molhos Culin. Saudáv
10;Alimentar;01;Mercearia Salgada;0102;Temperos;09;Temperos Saudáveis;03;Especia. Seca Saudáv
10;Alimentar;01;Mercearia Salgada;0102;Temperos;09;Temperos Saudáveis;04;Sal Saudável
10;Alimentar;01;Mercearia Salgada;0102;Temperos;95;SWF-Temperos;95;Swf-Temperos
10;Alimentar;01;Mercearia Salgada;0103;Conservas;01;Conservas Peixe;01;Conservas Atum
10;Alimentar;01;Mercearia Salgada;0103;Conservas;01;Conservas Peixe;02;Sardinha
10;Alimentar;01;Mercearia Salgada;0103;Conservas;01;Conservas Peixe;03;Moluscos
10;Alimentar;01;Mercearia Salgada;0103;Conservas;01;Conservas Peixe;04;Lixo
10;Alimentar;01;Mercearia Salgada;0103;Conservas;01;Conservas Peixe;05;Outras Conserv Peixe
10;Alimentar;01;Mercearia Salgada;0103;Conservas;02;Conservas Carne;01;Sals. De Lata Porco
10;Alimentar;01;Mercearia Salgada;0103;Conservas;02;Conservas Carne;02;Sals. De Lata Aves
10;Alimentar;01;Mercearia Salgada;0103;Conservas;02;Conservas Carne;03;Sals. Lata Especial.
10;Alimentar;01;Mercearia Salgada;0103;Conservas;02;Conservas Carne;04;Sals.De Frasco Porco
10;Alimentar;01;Mercearia Salgada;0103;Conservas;02;Conservas Carne;05;Sals. De Frasco Aves
10;Alimentar;01;Mercearia Salgada;0103;Conservas;02;Conservas Carne;06;Sals. Frasco Especi.
10;Alimentar;01;Mercearia Salgada;0103;Conservas;02;Conservas Carne;07;Lixo
10;Alimentar;01;Mercearia Salgada;0103;Conservas;02;Conservas Carne;08;Outras Conserv.Carne
10;Alimentar;01;Mercearia Salgada;0103;Conservas;02;Conservas Carne;09;Preparados Carne
10;Alimentar;01;Mercearia Salgada;0103;Conservas;03;Vegetais em Conserva;01;Vegetais Em Vinagre
10;Alimentar;01;Mercearia Salgada;0103;Conservas;03;Vegetais em Conserva;02;Grao / Feijão
10;Alimentar;01;Mercearia Salgada;0103;Conservas;03;Vegetais em Conserva;03;Vegetais Verdes
10;Alimentar;01;Mercearia Salgada;0103;Conservas;03;Vegetais em Conserva;04;Cogumelos Conserva
10;Alimentar;01;Mercearia Salgada;0103;Conservas;03;Vegetais em Conserva;05;Azeitonas
10;Alimentar;01;Mercearia Salgada;0103;Conservas;03;Vegetais em Conserva;06;Conservas Milho
10;Alimentar;01;Mercearia Salgada;0103;Conservas;03;Vegetais em Conserva;07;Outros Veget Conserv
10;Alimentar;01;Mercearia Salgada;0103;Conservas;03;Vegetais em Conserva;08;Lixo
10;Alimentar;01;Mercearia Salgada;0103;Conservas;04;Coz. Mundo Conservas;01;Cm Conservas Carne
10;Alimentar;01;Mercearia Salgada;0103;Conservas;04;Coz. Mundo Conservas;02;Cm Vegetais Conserva
10;Alimentar;01;Mercearia Salgada;0103;Conservas;04;Coz. Mundo Conservas;03;Cm Outras Conservas
10;Alimentar;01;Mercearia Salgada;0103;Conservas;05;Pates /Pastas Veget.;01;Pates /Pastas Peixe
10;Alimentar;01;Mercearia Salgada;0103;Conservas;05;Pates /Pastas Veget.;02;Pates /Pastas Carne
10;Alimentar;01;Mercearia Salgada;0103;Conservas;05;Pates /Pastas Veget.;03;Pates /Pastas Veget.
10;Alimentar;01;Mercearia Salgada;0103;Conservas;05;Pates /Pastas Veget.;04;Outros Pates /Pastas
10;Alimentar;01;Mercearia Salgada;0103;Conservas;05;Pates /Pastas Veget.;05;Pates /Pastas Saudáv
10;Alimentar;01;Mercearia Salgada;0103;Conservas;95;SWF-Conservas;95;Swf-Conservas
10;Alimentar;01;Mercearia Salgada;0104;Refeições;01;Sopas;01;Desidratadas
10;Alimentar;01;Mercearia Salgada;0104;Refeições;01;Sopas;02;Líquidas
10;Alimentar;01;Mercearia Salgada;0104;Refeições;01;Sopas;03;Outras Sopas
10;Alimentar;01;Mercearia Salgada;0104;Refeições;02;Ref. Pré-Preparadas;01;Massas Pré-Prep.
10;Alimentar;01;Mercearia Salgada;0104;Refeições;02;Ref. Pré-Preparadas;02;Arroz Pré-Prep.
10;Alimentar;01;Mercearia Salgada;0104;Refeições;02;Ref. Pré-Preparadas;03;Massas Étn Pré-Prep.
10;Alimentar;01;Mercearia Salgada;0104;Refeições;02;Ref. Pré-Preparadas;04;Outras Ref Pré-Prep
10;Alimentar;01;Mercearia Salgada;0104;Refeições;03;Lixo;01;Lixo
10;Alimentar;01;Mercearia Salgada;0104;Refeições;03;Lixo;02;Lixo
10;Alimentar;01;Mercearia Salgada;0104;Refeições;03;Lixo;03;Lixo
10;Alimentar;01;Mercearia Salgada;0104;Refeições;03;Lixo;04;Lixo
10;Alimentar;01;Mercearia Salgada;0104;Refeições;03;Lixo;05;Lixo
10;Alimentar;01;Mercearia Salgada;0104;Refeições;04;Coz. Mundo Refeições;01;Cm Ásia
10;Alimentar;01;Mercearia Salgada;0104;Refeições;04;Coz. Mundo Refeições;02;Cm México
10;Alimentar;01;Mercearia Salgada;0104;Refeições;04;Coz. Mundo Refeições;03;Cm Índia
10;Alimentar;01;Mercearia Salgada;0104;Refeições;04;Coz. Mundo Refeições;04;Cm Internacional
10;Alimentar;01;Mercearia Salgada;0104;Refeições;05;Lixo;01;Lixo
10;Alimentar;01;Mercearia Salgada;0104;Refeições;05;Lixo;02;Lixo
10;Alimentar;01;Mercearia Salgada;0104;Refeições;05;Lixo;03;Lixo
10;Alimentar;01;Mercearia Salgada;0104;Refeições;05;Lixo;04;Lixo
10;Alimentar;01;Mercearia Salgada;0104;Refeições;05;Lixo;05;Lixo
10;Alimentar;01;Mercearia Salgada;0104;Refeições;05;Lixo;06;Lixo
10;Alimentar;01;Mercearia Salgada;0104;Refeições;05;Lixo;07;Lixo
10;Alimentar;01;Mercearia Salgada;0104;Refeições;05;Lixo;08;Lixo
10;Alimentar;01;Mercearia Salgada;0104;Refeições;05;Lixo;09;Lixo
10;Alimentar;01;Mercearia Salgada;0104;Refeições;05;Lixo;10;Lixo
10;Alimentar;01;Mercearia Salgada;0104;Refeições;95;SWF-Refeições;95;Swf-Refeições
10;Alimentar;01;Mercearia Salgada;0105;Lixo;01;Lixo;01;Lixo
10;Alimentar;01;Mercearia Salgada;0105;Lixo;01;Lixo;02;Lixo
10;Alimentar;01;Mercearia Salgada;0105;Lixo;01;Lixo;03;Lixo
10;Alimentar;01;Mercearia Salgada;0105;Lixo;01;Lixo;04;Lixo
10;Alimentar;01;Mercearia Salgada;0105;Lixo;01;Lixo;05;Lixo
10;Alimentar;01;Mercearia Salgada;0105;Lixo;01;Lixo;06;Lixo
10;Alimentar;01;Mercearia Salgada;0105;Lixo;01;Lixo;07;Lixo
10;Alimentar;01;Mercearia Salgada;0105;Lixo;01;Lixo;08;Lixo
10;Alimentar;01;Mercearia Salgada;0105;Lixo;01;Lixo;09;Lixo
10;Alimentar;01;Mercearia Salgada;0105;Lixo;01;Lixo;10;Lixo
10;Alimentar;01;Mercearia Salgada;0105;Lixo;02;Lixo;01;Lixo
10;Alimentar;01;Mercearia Salgada;0105;Lixo;02;Lixo;02;Lixo
10;Alimentar;01;Mercearia Salgada;0105;Lixo;02;Lixo;03;Lixo
10;Alimentar;01;Mercearia Salgada;0105;Lixo;02;Lixo;04;Lixo
10;Alimentar;01;Mercearia Salgada;0105;Lixo;02;Lixo;05;Lixo
10;Alimentar;01;Mercearia Salgada;0105;Lixo;02;Lixo;06;Lixo
10;Alimentar;01;Mercearia Salgada;0105;Lixo;02;Lixo;07;Lixo
10;Alimentar;01;Mercearia Salgada;0105;Lixo;02;Lixo;08;Lixo
10;Alimentar;01;Mercearia Salgada;0105;Lixo;95;Lixo;95;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;01;Lixo;01;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;01;Lixo;02;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;01;Lixo;03;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;01;Lixo;04;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;01;Lixo;05;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;01;Lixo;06;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;01;Lixo;07;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;01;Lixo;08;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;01;Lixo;09;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;01;Lixo;10;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;02;Lixo;01;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;02;Lixo;02;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;02;Lixo;03;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;02;Lixo;04;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;02;Lixo;05;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;03;Lixo;01;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;03;Lixo;02;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;03;Lixo;03;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;03;Lixo;04;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;03;Lixo;05;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;04;Lixo;01;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;04;Lixo;02;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;04;Lixo;03;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;04;Lixo;04;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;04;Lixo;05;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;05;Lixo;01;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;05;Lixo;02;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;05;Lixo;03;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;06;Lixo;01;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;06;Lixo;02;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;07;Lixo;01;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;07;Lixo;02;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;07;Lixo;03;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;07;Lixo;04;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;08;Lixo;01;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;08;Lixo;02;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;08;Lixo;03;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;09;Lixo;01;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;09;Lixo;02;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;09;Lixo;03;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;09;Lixo;04;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;09;Lixo;05;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;09;Lixo;06;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;09;Lixo;07;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;09;Lixo;08;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;09;Lixo;09;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;09;Lixo;10;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;11;Lixo;01;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;11;Lixo;02;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;12;Lixo;01;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;12;Lixo;02;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;12;Lixo;03;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;13;Lixo;01;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;13;Lixo;02;Lixo
10;Alimentar;01;Mercearia Salgada;0106;Lixo;13;Lixo;03;Lixo
